source:/home/wmlinux/dir1/get_homologues-x86_64-20210828/MTB_vs_FH_15112022_homologues/sample_intersection	Agrobacterium_tumefaciens_C58_full.gb	_Azospirillum_brasilense_Sp7_full.gbk	_Blastochloris_viridis_DSM133.gb	_Magnetospirillu_15-1.gb	_Magnetospirillum.gbk	_Magnetospirillum_gryphiswaldense_NZ_CP027526.gb	_Mesorhizobium_japonicum_MAFF303099_full.gbk	_Rhodobacter_capsulatus_SB1003_full.gbk	_Rhodobacter_sphaeroides_2.4.1_full.gbk	_Rhodoblastus_acidophilus_DSM137.gb	_Rhodomicrobium_vannielii_ATCC.gbk	_Rhodoplanes_elegans_DSM11907.gb	_Rhodopseudomonas_pseudopalustris_DSM123.gb	_Rhodospirillum_rubrum_ATCC11170_full.gbk	_Rhodovastum_atsumiense.gbk	_Rhodovastum_atsumiense_G2-11.gbk	_Rubrivivax_gelatinosus_DSM1709.gb	
80040_phosphatase_PAP2_fam...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80042_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80043_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80044_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80047_hemerythrin_domain-c...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
80049_DUF883_family_protei...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80050_phage_holin_family_p...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80052_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80055_phosphatidylserine-p...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80056_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80062_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80063_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80066_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80068_hemerythrin_domain-c...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80069_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80071_BON_domain-containin...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80072_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80073_PEP-CTERM_sorting_do...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80074_alpha-beta_fold_hydr...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80075_DUF3182_family_prote...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80084_glycine_zipper_2TM_d...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80088_DUF3138_family_prote...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80099_hemerythrin_domain-c...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80101_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80107_DUF4936_family_prote...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80111_DNA_polymerase_III_s...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80112_PilZ_domain-containi...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80115_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80116_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80117_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80120_MarR_family_winged_h...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80121_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80122_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80123_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80124_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80125_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80129_NAD-dependent_succin...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80133_HNH_endonuclease.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80134_hxsA.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80138_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80140_VOC_family_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80142_transglycosylase_SLT...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80147_TonB-dependent_recep...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80148_bifunctional_-p-ppGp...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80151_SIMPL_domain-contain...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80159_hrpA.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80161_argA.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80162_oxidative_damage_pro...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80169_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80175_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80180_priB.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80183_ppsA.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80191_OmpH_family_outer_me...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80202_FAD-dependent_oxidor...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80208_DUF2065_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80215_tetratricopeptide_re...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80218_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80219_pilW.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80222_rRNA_pseudouridine_s...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80228_protein_phosphatase_...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80229_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80231_GGDEF_domain-contain...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80233_PspC_domain-containi...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80244_MFS_transporter.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80245_PLP-dependent_aminot...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80248_efflux_transporter_o...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80250_DUF3348_family_prote...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80251_DUF802_domain-contai...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80253_DUF2894_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80263_pbpG.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80270_DUF3619_family_prote...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80271_DUF3106_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80272_RDD_family_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80280_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80292_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80293_tripartite_tricarbox...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80298_TIGR01212_family_rad...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80301_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80302_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80306_ABC-type_transport_a...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80308_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80309_DUF1328_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80311_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80313_DUF1328_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80314_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80315_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80316_BON_domain-containin...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80317_CHASE3_domain-contai...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80318_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80319_DUF4148_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80320_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80325_toll-interleukin-1_r...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80326_PAS_domain_S-box_pro...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80327_CHAT_domain-containi...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80333_diguanylate_cyclase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80334_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80336_ZIP_family_metal_tra...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80338_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80344_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80348_cobyrinate_a-c-diami...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80352_NAD-P--FAD-dependent...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80355_thiosulfate_oxidatio...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80356_DUF3149_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80357_2-dehydropantoate_2-...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80362_ATPase_with_chaperon...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80374_CbiX-SirB_N-terminal...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80375_CysB_family_HTH-type...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
80377_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80381_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80384_flagellar_basal_body...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80386_PEP-CTERM_sorting_do...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80388_trypsin-like_peptida...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80394_alpha-beta_hydrolase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80407_DUF615_domain-contai...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80416_diguanylate_cyclase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80419_cell_division_protei...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80420_DUF904_domain-contai...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80432_hscB.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80460_DUF2069_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80462_ExeM-NucH_family_ext...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80463_PEP-CTERM_sorting_do...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80477_putative_DNA_binding...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80478_HsdR_family_type_I_s...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80479_M48_family_metallope...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80490_prolyl_oligopeptidas...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80493_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80500_PAS_and_helix-turn-h...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80506_LanC-like_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80509_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80510_mnmC.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80513_earP.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80515_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80519_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80524_outer_membrane_beta-...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80525_ATP-binding_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80527_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80534_AAA_family_ATPase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80537_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80542_type_II_secretion_sy...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80544_prepilin-type_N-term...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80546_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80551_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80552_translation_initiati...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80553_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80571_flagellar_biosynthet...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80574_flagellar_basal_body...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80575_flagellar_hook-lengt...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80576_fliJ.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80578_flagellar_biosynthes...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80583_GspH-FimT_family_pse...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80585_flagellar_brake_prot...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80586_flagellar_protein_Fl...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80593_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80597_flhD.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80598_flhC.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80599_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80606_flhF.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80607_flagellar_biosynthes...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80611_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80612_flgM.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80613_flgA.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80622_flgJ.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80624_flgL.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80625_HDOD_domain-containi...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80626_PAS_domain_S-box_pro...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80627_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80628_ATP-binding_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80629_Hpt_domain-containin...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80630_EAL_domain-containin...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80631_GGDEF_domain-contain...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80632_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80647_secE.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80649_glycosyltransferase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80656_DUF1992_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80660_ATP-binding_cassette...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80663_class_IV_adenylate_c...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80666_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80670_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80671_DMT_family_transport...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80672_lplT.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80677_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80679_zinc-finger_domain-c...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80680_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80681_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80683_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80687_DUF2946_family_prote...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80688_c-type_cytochrome.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80690_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80692_bifunctional_enoyl-C...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80693_acetate--CoA_ligase_...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80695_chemotaxis_protein_C...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80701_VOC_family_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80702_DUF481_domain-contai...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80705_entericidin_A-B_fami...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80709_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80716_SPOR_domain-containi...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80723_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80725_ABC_transporter_ATP-...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80727_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80730_tetratricopeptide_re...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80731_DUF3079_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80735_EthD_domain-containi...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80737_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80739_GNAT_family_N-acetyl...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80740_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80741_GNAT_family_N-acetyl...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80744_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80746_DUF2127_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80747_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80750_VOC_family_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80753_GNAT_family_N-acetyl...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80755_GNAT_family_N-acetyl...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80756_GNAT_family_N-acetyl...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80759_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80766_DUF2721_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80770_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80771_endo_alpha-1-4_polyg...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80772_2OG-Fe-II-_oxygenase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80777_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80779_kynB.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80785_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80786_HPF-RaiA_family_ribo...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80789_DUF3579_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80795_pcnB.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80800_TM2_domain-containin...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80807_CobD-CbiB_family_pro...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80808_rsgA.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80810_orn.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80816_LysR_family_transcri...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
80821_DUF6351_family_prote...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80824_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80825_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80826_helix-hairpin-helix_...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80829_adenylyltransferase-...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80831_polysaccharide_pyruv...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80832_glycosyltransferase_...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80833_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80834_LicD_family_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80835_Stealth_CR1_domain-c...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80836_CDP-glycerol_glycero...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80840_lapB.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80841_lipopolysaccharide_a...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80847_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80849_OmpA_family_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80853_DUF2007_domain-conta...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80869_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80870_ATP-binding_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80873_tetratricopeptide_re...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80874_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80875_2OG-Fe_dioxygenase_f...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80879_SDR_family_NAD-P--de...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80880_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80884_alpha-beta_hydrolase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80888_gshA.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80891_EI24_domain-containi...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80894_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80898_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80902_response_regulator.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80905_acetyl-CoA_hydrolase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80906_GGDEF_domain-contain...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80908_ABC_transporter_perm...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80912_rRNA_pseudouridine_s...faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80915_alpha-beta_hydrolase.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80928_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
80929_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
